solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url
1635721458409799680,Gaia DR2 2397135910639986304,2397135910639986304,123807231,2015.5,341.20235333673673,0.08436837069389305,-22.602091912148996,0.0908119312326403,1.4735401411437203,0.11418196194916568,12.905192,18.29741612381588,0.17932535568884228,-7.928705772131629,0.19028421035009216,0.1373246,0.24388538,0.15742704,-0.059351128,-0.3837521,0.15905853,0.31118864,-0.268576,-0.46509933,0.3282993,147,0,147,0,46.972202,3310.1582,0.6428538816860287,98.81026904238743,31,False,2.2642763,1.6323848527805223,0.021527359776847867,0.08293125,17,10,0.19840361,0,17,False,146,85358.94188100261,21.87040310216098,3902.943,13.360243,16,48050.45628228681,120.78079881838491,397.8319,13.647144,15,54507.46955547349,95.16606330944013,572.76166,12.92078,1.2014902,0,0.72636414,0.28690147,0.43946266,,,0,,,,NOT_AVAILABLE,34.855940093940426,-61.00070521815712,334.02374051199615,-13.549478726143523,100001,6168.033,5849.05,6440.0,0.0727,0.0089,0.2001,0.0247,0.0047,0.0896,200111,1.0823829,0.9928934,1.2036597,1.5277188,1.2855927,1.7698449,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2397135910639986304
1635721458409799680,Gaia DR2 3649963989549165440,3649963989549165440,1113482770,2015.5,218.37859664465284,0.08287978766796496,-1.2452697407142232,0.07198687835047081,0.9771804749914907,0.09567815859058132,10.213203,-6.075096081703808,0.15833328122003065,-3.7443185997948705,0.15688652079958837,-0.050103083,-0.4101088,-0.04860445,-0.15219414,-0.24329646,-0.19885164,0.17396681,-0.012175629,-0.06213628,-0.28043386,131,0,131,0,22.495663,924.19946,0.5271736647221585,41.35505609196046,31,False,3.2513292,1.9157289365220123,0.022994860999885066,-0.028084503,15,10,0.16240528,0,15,False,131,35262.852689412626,23.716253363680078,1486.8644,14.320072,14,30159.058839852376,271.3715921728326,111.13565,14.152843,15,12555.755168303976,31.94103070819607,393.09174,14.514812,1.2113261,1,-0.361969,-0.1672287,-0.1947403,,,0,,,,NOT_AVAILABLE,347.929751912718,52.47268062237334,216.4147071149208,13.118427404903777,102012,8868.667,7963.25,9593.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+3649963989549165440
1635721458409799680,Gaia DR2 4271998639836225920,4271998639836225920,1226804844,2015.5,277.9317203267707,0.2688324865645222,-1.3165029633920866,0.2697785726596765,10.672867086950337,0.3635086896198488,29.360693,2.089699183960539,0.5188256388854816,2.9403566625220634,0.5002316803375875,0.26357636,-0.2664184,0.06758119,-0.28518686,-0.36013615,-0.06969757,-0.21362658,-0.37079298,0.33490217,0.278346,131,0,131,0,68.43896,7316.6455,1.8929991529045656,228.68039507434864,31,False,0.25932553,1.5425822666665383,0.07388548299565084,0.17522095,15,11,0.5109183,0,15,False,131,10489.226407387108,6.686851087296222,1568.6346,15.636507,13,2980.464639843824,51.51771449374415,57.8532,16.665678,13,11357.46065482734,22.69989989713887,500.33087,14.623717,1.3669193,0,2.0419607,1.029171,1.0127897,,,0,,,,NOT_AVAILABLE,29.507243310186045,3.781580161461693,278.5500706733187,21.88767084521544,100001,3760.0,3651.0,4186.675,0.026,0.0032,0.1715,0.0213,0.0036,0.1003,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4271998639836225920
1635721458409799680,Gaia DR2 4314242838679237120,4314242838679237120,423636805,2015.5,285.6871175024083,0.14121928982623147,13.063668293649554,0.17741565178912252,3.298885465035139,0.1850570361645686,17.826317,-2.296012588424082,0.3392929728477762,-7.729623812145734,0.39455803264319034,0.39525473,-0.10688311,0.0066558663,-0.15081716,-0.27989292,-0.10766485,-0.009680172,-0.05780838,0.27322605,0.5296141,143,0,143,0,12.897438,480.7622,0.967904797767742,19.173860469933715,31,False,0.76922005,1.3784198835017694,0.03427056131347316,0.30076793,16,11,0.4051433,0,16,False,142,2867.0829835557674,3.3832595162919414,847.4322,17.044765,15,896.360841717803,11.644261918779835,76.97876,17.97018,14,2959.5011539255984,13.422848846620742,220.48235,16.083874,1.3448728,0,1.8863068,0.92541504,0.9608917,,,0,,,,NOT_AVAILABLE,45.845794517537186,3.4570014298557177,288.8715665816658,35.48089152200719,100001,3829.5,3750.0,3994.0,0.133,0.007,0.2767,0.0723,0.0036,0.153,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4314242838679237120
1635721458409799680,Gaia DR2 4744087975990080896,4744087975990080896,1419549173,2015.5,34.21296669908435,0.10775921298183534,-53.36163997217956,0.09819476187159436,1.6255240368624961,0.1344628850614909,12.089017,34.79323102641768,0.19301800963868543,0.2800594078273756,0.1874054444020495,-0.06409538,0.27793345,0.16399801,-0.13030677,0.116754495,0.0024090884,0.078776136,0.18458192,-0.40498838,-0.14391974,297,0,295,2,18.542957,1003.49615,1.0068681201125345,27.970631530186065,31,False,0.6905459,1.4464012263268349,0.025310304031737188,0.032772128,34,20,0.18842854,0,47,False,378,2756.6357580332065,2.6540948283858574,1038.635,17.087418,38,911.7396339556474,7.66217368705816,118.992294,17.951712,39,2777.4856275739426,12.663214340328874,219.33496,16.15279,1.3383071,0,1.7989216,0.86429405,0.93462753,,,0,,,,NOT_AVAILABLE,277.68098702902597,-59.37738601773246,358.684826583511,-60.4209125235169,,,,,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4744087975990080896
1635721458409799680,Gaia DR2 5580526947012630912,5580526947012630912,829626500,2015.5,99.94918508651737,0.030963630210229805,-36.93097453714966,0.03552361141534769,1.2844281058846196,0.03958004108433731,32.45141,-0.601593293507819,0.06508374693773133,-3.165603590000795,0.06657917321765487,0.08692694,0.22266604,0.07222993,0.008443855,0.21865445,0.105431624,-0.23439267,0.2752257,-0.11833127,-0.029941946,266,0,266,0,23.567356,1252.7109,0.36968771696255864,40.23852120845412,31,False,6.7573204,1.5971970830868036,0.008732598834683929,-0.03886793,30,17,0.06889414,0,31,False,271,84430.12246137713,16.658261427078262,5068.3633,13.372122,31,47074.848752972975,48.82778608674877,964.0996,13.669415,27,54558.91370026629,53.985594841726325,1010.6199,12.919756,1.2037618,0,0.74965954,0.29729366,0.45236588,,,0,,,,NOT_AVAILABLE,245.82094254874303,-18.065227286042614,105.94599058060803,-59.820712108743486,100001,6134.0,5887.56,6305.0,,,,,,,200111,1.2492565,1.1824124,1.3560274,1.9905496,1.8503739,2.1307254,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5580526947012630912
1635721458409799680,Gaia DR2 5590962927271507712,5590962927271507712,241691043,2015.5,108.79401072862936,0.09237526868316516,-34.50366449344761,0.12687164455478683,2.4800005970634427,0.12859146295364288,19.285889,10.386851753732234,0.19656877298066083,-21.74329388640659,0.24780795364387564,-0.07711734,-0.12575199,-0.1199002,0.14364268,0.15468697,0.15752926,-0.23785293,0.18189077,-0.07678994,0.011413095,218,0,217,1,33.182213,1889.2991,1.0203392577134804,83.51836080562782,31,False,0.8714087,1.644566545027295,0.028299042229750618,-0.09145527,25,15,0.22475344,0,27,False,233,8261.907510694957,3.78046509359738,2185.421,15.895665,24,3356.413869495559,12.73043505551739,263.6527,16.5367,21,7022.595668095608,12.136394891195266,578.63934,15.145676,1.2562486,0,1.3910236,0.6410341,0.7499895,,,0,,,,NOT_AVAILABLE,246.45444350942978,-10.513387745229085,118.42789740609193,-56.10309497929128,100001,4839.0,4591.9297,4881.0,0.163,0.0149,0.5591,0.11,0.0069,0.2546,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5590962927271507712
1635721458409799680,Gaia DR2 5593444799901901696,5593444799901901696,1142423801,2015.5,112.68478196543288,0.014885204929667552,-30.460562713151877,0.020201663058613158,0.7992370212432172,0.022560336074285998,35.426643,0.3368975722480961,0.0324674170027935,0.07587070074363554,0.03658154508337609,0.09783917,0.08434415,-0.18328875,-0.021210385,0.1998993,0.020097882,-0.37951732,0.13682055,-0.13819171,0.09786964,252,0,251,1,-0.97154474,224.44553,0.0,0.0,31,False,40.03279,1.643875146344147,0.004775325412173361,0.0578465,29,15,0.044204537,0,32,False,260,31809.614249132315,7.968144940731063,3992.098,14.43197,28,18370.46170484942,23.634905929895723,777.25977,14.691088,26,19972.859783355867,18.241421477696257,1094.918,14.010819,1.2054003,0,0.6802683,0.25911808,0.4211502,,,0,,,,NOT_AVAILABLE,244.322591284772,-5.753489997938076,122.19381851337137,-51.39477812736967,100001,6395.36,6309.0,6690.75,0.026,0.0152,0.0875,0.014,0.0084,0.0499,200111,1.130988,1.0333284,1.1621627,1.9278384,1.7852789,2.0703979,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5593444799901901696
1635721458409799680,Gaia DR2 5681911574178198400,5681911574178198400,526350217,2015.5,142.12711431412035,0.09187583026033126,-17.594731491509766,0.08530330172206532,1.9991606010482559,0.11252295553879126,17.766691,-6.9018931489846285,0.172403425336391,2.08445490063784,0.15106723251545928,0.0797303,-0.39353764,0.12388236,0.3811398,-0.073198706,0.24113703,0.081607856,0.34999746,-0.3398027,0.043453094,114,0,114,0,12.133603,402.629,0.5160172986373023,19.162034549396086,31,False,2.8456807,1.4809480490934424,0.022340084425897872,-0.02436399,13,9,0.16002612,0,14,False,122,10315.46509654773,6.854285321016496,1504.9658,15.654644,13,3969.1864981897193,14.438279517921352,274.90717,16.354635,14,9249.963754606326,33.68392951123045,274.6106,14.84657,1.2814885,0,1.5080652,0.6999912,0.808074,,,0,,,,NOT_AVAILABLE,249.3345526619109,23.523419920695428,151.02481605176507,-30.671448819136494,100001,4446.5635,4314.62,4558.01,0.156,0.0939,0.475,0.099,0.0459,0.2681,200111,0.61627984,0.5865114,0.6545485,0.13376689,0.11835763,0.14917615,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5681911574178198400
1635721458409799680,Gaia DR2 5847919241396757888,5847919241396757888,472542780,2015.5,213.83102235090888,0.06285401619739012,-66.59960229004817,0.06445889423125394,1.1956698236393144,0.08535220629887513,14.008657,-14.104829391129329,0.10419587170206261,2.172624097668662,0.12654755392323852,0.00831683,-0.014882897,-0.549295,0.01417253,-0.26696962,0.035517324,-0.44821513,-0.04131854,0.3413599,0.081244454,283,0,281,2,4.7299347,401.8534,0.3424881111363791,4.214128449851947,31,False,2.4445093,1.444747025470494,0.017179832298467528,0.016030233,32,16,0.12323763,0,37,False,326,3218.207128969209,2.12575272629792,1513.9142,16.91933,31,1155.9789523167883,9.682750341442254,119.38539,17.694014,33,3028.853860689552,11.387530234030342,265.9799,16.058723,1.3003615,0,1.6352901,0.774683,0.86060715,,,0,,,,NOT_AVAILABLE,311.13616427221484,-5.073370829315441,239.84773081986674,-48.94390526402297,100001,4410.67,4205.45,4825.4067,0.488,0.2826,0.8314,0.23,0.1352,0.424,200111,0.5895143,0.49253333,0.64845294,0.11849544,0.10091839,0.13607249,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5847919241396757888
1635721458409799680,Gaia DR2 6001459821083925120,6001459821083925120,532860539,2015.5,232.72208144734563,0.020435396461643156,-42.84265697485262,0.014644481353621532,0.6634394909022114,0.026341954749672547,25.18566,1.987802900533065,0.05705003289542098,7.881856308694015,0.04943856673449193,-0.5686349,0.03769281,0.188907,-0.27476612,-0.04531796,-0.23192365,0.53237796,0.16240215,-0.24887565,-0.47395563,400,0,388,12,-2.2295425,323.95157,0.0,0.0,31,False,83.27775,1.5864228693049252,0.002951197248290019,0.046868738,44,13,0.07254878,0,46,False,406,67807.86880201624,10.588130123075242,6404.14,13.610166,43,35628.723256957914,39.42329984291127,903.74786,13.971888,42,47249.69906255624,39.49568309981006,1196.3257,13.075922,1.2222538,0,0.8959656,0.361722,0.5342436,,,0,,,,NOT_AVAILABLE,331.5361775693293,11.001316222384178,241.138679626619,-23.066589458757438,100001,5612.1,5461.0,6027.8555,1.696,1.2357,1.9248,0.8432,0.5684,0.988,200111,2.6247158,2.2751362,2.7719712,6.156883,5.543739,6.7700267,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6001459821083925120
1635721458409799680,Gaia DR2 6328149636482597888,6328149636482597888,108702632,2015.5,218.08620164160337,0.0451906881002381,-10.36633463934636,0.034478758701594205,1.0282865691939564,0.049524355321193606,20.76325,-3.6722417269872354,0.08184371188240099,-93.22032505710273,0.07422248213550617,-0.016809719,-0.47631803,-0.16632096,-0.055145923,-0.1321661,-0.03441677,-0.08963729,-0.08756768,0.05450544,-0.2104481,141,0,141,0,10.654792,396.90878,0.26898316759460567,15.057305734582256,31,False,12.139977,1.6699786925384135,0.010557931868870031,0.02614359,16,10,0.08382197,0,16,False,141,86324.19588059874,24.14804413257741,3574.7903,13.348034,14,46999.69379397662,146.6161771832974,320.5628,13.67115,15,58048.39258600121,75.88629127359742,764.9391,12.852445,1.216902,0,0.81870556,0.3231163,0.49558926,,,0,,,,NOT_AVAILABLE,339.4642486042445,45.228140345354305,219.05896352405173,4.3741678558374595,100001,5782.0,5530.0,5930.5,,,,,,,200111,1.7891235,1.7006459,1.9558983,3.2232037,2.8816113,3.564796,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6328149636482597888
1635721458409799680,Gaia DR2 6593763230249162112,6593763230249162112,1556344012,2015.5,337.2139268834441,0.03892549839947425,-39.72191449342093,0.0494797920818659,1.068955063818082,0.0863481136576959,12.3796,0.147979522010105,0.09644089036916896,-4.226673475496854,0.081120766143125,-0.10062846,0.4175659,-0.50504357,-0.20584643,-0.67453176,0.54118204,0.2171527,-0.79870075,-0.5412182,0.6260997,141,0,140,1,7.660791,302.91428,0.1930742330789317,7.941428094006354,31,False,20.408945,1.6009653988980963,0.009562387809108633,0.084535025,16,10,0.121260256,0,18,False,156,71684.05569847063,27.193988262309666,2636.026,13.549809,16,38820.84003990264,61.365786497255904,632.6138,13.878726,16,47430.36589650912,71.87652975905864,659.8867,13.071779,1.2032132,0,0.80694675,0.32891655,0.4780302,,,0,,,,NOT_AVAILABLE,0.5970549720318059,-57.96066308536905,323.3549774679406,-27.893878539083836,100001,5820.25,5796.5,5867.6665,0.6653,0.5649,0.8157,0.3245,0.2669,0.4215,200111,1.5460626,1.5211761,1.5587579,2.4712427,2.0567622,2.885723,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+6593763230249162112
